,Unnamed: 0,Author_name,#Followers,Author FollowIndiadiadiag,Account Created,Verified,Location,Tweet,Length,Likes,Language,Retweets,Time,Cleaned,label_predict,py_lib Predictions
830,1155,Kir_the_Wizard,202,237,2013-11-09 15:16:25+00:00,False,"Donetsk, Ukraine","Basement turned into a torture and execution chamber #BuchaMassacre #Bucha #GenocideOfUkrainians

#WarCrimes #warcrime #RussianWarCrimes #RussianWarCrimesInUkraine #UkraineUnderAttaсk #NaziRussia #russiaukrainewar #RussianUkrainianWar https://t.co/5zJ3ROakCF","[0, 234]",2,en,0,2022-04-03 14:00:17+00:00,basement turned torture execution chamber buchamassacre bucha genocideofukrainians warcrimes warcrime russianwarcrimes russianwarcrimesinukraine ukraineunderattak nazirussia russiaukrainewar russianukrainianwar,0,0
831,1156,1WorldState,1,36,2022-04-01 10:10:27+00:00,False,The World State Kingdom of God,"@FoxNews #JoeBiden and #Zelensky are 2 of 15m #YidoNazis who caused 9.000m demographic and $4,500tn economic losses, 600 lives and $300m  each, and started #RussiaUkraineWar to trigger #WW3 to kill all 900m #TenfoldSuperiorWhiteChristianRace and make #Europe and #USA #RadioactiveDesserts","[9, 288]",0,en,0,2022-04-03 14:00:03+00:00,joebiden zelensky yidonazis caused demographic tn economic losses lives started russiaukrainewar trigger ww kill tenfoldsuperiorwhitechristianrace make europe usa radioactivedesserts,0,0
832,1157,Afternoon_Voice,1462,162,2011-10-12 14:13:13+00:00,False,India,"#BREAKING | Ukraine President Zelensky says Russian forces committing 'genocide' in Ukraine

#RussiaUkraineWar | AFP","[0, 116]",0,en,1,2022-04-03 14:00:03+00:00,breaking ukraine president zelensky says russian forces committing genocide ukraine russiaukrainewar afp,0,0
833,1158,_os_ya_,420,152,2011-03-02 13:05:55+00:00,False,"і москаля нема, немає москаля ","#GenocideOfUkrainians #UkraineUnderAttaсk #Ukraine #Kyiv #Bucha #BuchaMassacre #NATO #humanrights #StopRussia #RussianWarCrimes #RussiaUkraineWar #russianarmy #russiansoldierswarcriminals 
#russiansoldiers #WarCrime

@NATO @Europarl_EN @UNICEF @UNHumanRights https://t.co/COp7vYArtz","[0, 258]",0,und,0,2022-04-03 13:59:57+00:00,genocideofukrainians ukraineunderattak ukraine kyiv bucha buchamassacre nato humanrights stoprussia russianwarcrimes russiaukrainewar russianarmy russiansoldierswarcriminals russiansoldiers warcrime,0,0
834,1159,wsl691,204,287,2019-07-05 17:06:47+00:00,False,,"RT @hizbie_: Today, in the territory of the Azovstal plant, a group of militants of the Azov national battalion were arrested and among tho…","[0, 140]",0,en,3,2022-04-03 13:59:52+00:00,today territory azovstal plant group militants azov national battalion arrested among tho,0,0
835,1162,miraigalina,370,365,2014-11-02 12:51:34+00:00,False,,"RT @Independent: - #RussiaUkraineWar 

- ‘We have survived’: In bombed out Kharkiv, residents adjust to life underground
https://t.co/7dKOm…","[0, 140]",0,en,10,2022-04-03 13:59:36+00:00,russiaukrainewar survived bombed kharkiv residents adjust life underground,0,1
836,1163,Lalit_viyogi,1,17,2022-01-07 06:07:25+00:00,False,,"Is west hypocrite?

@palkisu @Abhina_Prakash 
#RussiaUkraineConflict #RussiaUkraineWar #WesternHypocrisy https://t.co/vHLMeF7YtJ","[0, 104]",1,en,0,2022-04-03 13:59:33+00:00,west hypocrite russiaukraineconflict russiaukrainewar westernhypocrisy,0,0
837,1164,1WorldState,1,36,2022-04-01 10:10:27+00:00,False,The World State Kingdom of God,"@CBSNews #JoeBiden and #Zelensky are 2 of 15m #YidoNazis who caused 9.000m demographic and $4,500tn economic losses, 600 lives and $300m  each, and started #RussiaUkraineWar to trigger #WW3 to kill all 900m #TenfoldSuperiorWhiteChristianRace and make #Europe and #USA #RadioactiveDesserts","[9, 288]",0,en,0,2022-04-03 13:59:31+00:00,joebiden zelensky yidonazis caused demographic tn economic losses lives started russiaukrainewar trigger ww kill tenfoldsuperiorwhitechristianrace make europe usa radioactivedesserts,0,0
838,1165,arthurklvn30,7055,7087,2016-05-07 06:57:19+00:00,False,"Lagos, Nigeria","Russia like a cat against NATO
#NATO #RussiaUkraineWar https://t.co/47d29vkLNb","[0, 54]",2,en,2,2022-04-03 13:59:27+00:00,russia like cat nato nato russiaukrainewar,0,0
839,1167,kk131066,32745,28800,2019-11-27 19:13:27+00:00,False,"Kuala Lumpur, Malaysia","RT @kk131066: https://t.co/0H11XEzg23

If #UkraineInvasion was ""unprovoked"", why are only the US &amp; #NATO allies benefiting from #UkraineWar…","[0, 144]",0,en,1,2022-03-26 23:59:37+00:00,nan,0,0
840,1168,hvargas6,117,532,2013-03-11 16:09:10+00:00,False,Maturin,"RT @ROUTEK: These are not scenes from another fantasy movie about the Apocalypse.  This is Ukraine. Rubizhne. March 26, 2022.
#stoprussia #…","[0, 140]",0,en,12,2022-03-26 23:59:30+00:00,scenes another fantasy movie apocalypse ukraine rubizhne march stoprussia,1,0
841,1170,LADYALEXANDRIA,1755,3770,2009-01-04 17:17:12+00:00,False,Canada,"@An0nAKn0wledge #Buhler Industries think our PETITION is SPAM. SHOCKING. #RussianSanctions -  PETITION to SANCTION #Russian CEO Directors of #BuhlerIndustries. #Ukraine️ , #UkraineRussianWar ,#RussiaUkraineWar , @ZelenskyyUa , 
#KonstantinBabkin - https://t.co/tGZTKj3x7o https://t.co/uigwA37kcw","[16, 295]",0,en,0,2022-03-26 23:59:18+00:00,buhler industries think petition spam shocking russiansanctions petition sanction russian ceo directors buhlerindustries ukraine ukrainerussianwar russiaukrainewar konstantinbabkin,0,0
842,1172,ArmedMaidan,495,467,2022-02-28 17:43:30+00:00,False,"Quebec, Canada","""I was inside when the Russians bombed Mariupol drama theater: survivor’s story""

Close to 1200 were sheltering inside when #Russian bomb hit

https://t.co/fvJlxPgz2w

#StandWithUkraine #UkraineUnderAttack #RussiaUkraineWar #RussianArmy #Ukraine #PutinsWar #GenocideOfUkrainians","[0, 278]",7,en,4,2022-03-26 23:59:00+00:00,inside russians bombed mariupol drama theater survivors story close sheltering inside russian bomb hit,0,1
843,1173,LADYALEXANDRIA,1755,3770,2009-01-04 17:17:12+00:00,False,Canada,"@AnonOpsSE #Buhler Industries think our PETITION is SPAM. SHOCKING. #RussianSanctions -  PETITION to SANCTION #Russian CEO Directors of #BuhlerIndustries. #Ukraine️ , #UkraineRussianWar ,#RussiaUkraineWar , @ZelenskyyUa , 
#KonstantinBabkin - https://t.co/tGZTKj3x7o https://t.co/uigwA37kcw","[11, 290]",0,en,0,2022-03-26 23:58:02+00:00,buhler industries think petition spam shocking russiansanctions petition sanction russian ceo directors buhlerindustries ukraine ukrainerussianwar russiaukrainewar konstantinbabkin,0,0
844,1178,JessicaPerthWA,255,456,2021-12-17 04:59:04+00:00,False,"Perth, Perth (WA)",#RussiaUkraineWar https://t.co/wEN15PbxJk Putins Propaganda attacks America and NATO. Look at Russias wars since USSR ended. Putin loves wars whilst he hides in Moscow in his bunker,"[0, 181]",0,en,0,2022-03-26 23:55:54+00:00,russiaukrainewar,0,0
845,1179,BobBopeople,2,6,2021-03-27 16:38:02+00:00,False,,"#Putin #PutinWarCrimes #PutinsWar #PutinIsaWarCriminal #Russia #RussiaUkraineWar #RussianUkraineWar #RussianArmy 
What is the Russian word for ‘clusterfuck?’
https://t.co/1EVUJuV01Z","[0, 181]",0,en,0,2022-03-26 23:55:31+00:00,putin putinwarcrimes putinswar putinisawarcriminal russia russiaukrainewar russianukrainewar russianarmy russian word clusterfuck,0,0
846,1180,alvinyeunghl,14,223,2014-12-26 20:29:30+00:00,False,,"RT @EmmettLesterSan: Ukraine army dropping bombs from Drone on Russian tank
#RussiaUkraineWar #RussianUkrainianWar #Russian https://t.co/5Y…","[0, 140]",0,en,4,2022-03-26 23:55:25+00:00,ukraine army dropping bombs drone russian tank russiaukrainewar russianukrainianwar russian,0,0
847,1181,LeilaLstorvad,11485,11166,2013-12-04 13:40:30+00:00,False,Washington State,"RT @kk131066: https://t.co/UDvWetmUMn

#Biden's statement is clearly a deliberate escalation of tension

How does it help #Ukraine?

https:…","[0, 140]",0,en,2,2022-03-26 23:54:19+00:00,nan,0,0
848,1183,Nikkitatruth,448,451,2019-07-05 19:10:24+00:00,False,"Manchester, England",RT @EuromaidanPR: Russia conducts missile strikes on Lviv. What we know so far | EMPR https://t.co/w9xGy4iXkG #RussiaUkraineWar #StopPutin…,"[0, 139]",0,en,27,2022-03-26 23:53:32+00:00,russia conducts missile strikes lviv know far empr,0,0
849,1184,iambrig,24283,25898,2009-04-18 07:40:21+00:00,False,,"RT @Outlookindia: The #RussiaUkraineWar which has led to a steep hike in oil prices has further amplified #SriLanka’s economic problems.

T…","[0, 140]",0,en,292,2022-03-26 23:52:47+00:00,russiaukrainewar led steep hike oil prices amplified srilankas economic problems,0,0
850,1185,kk131066,32745,28800,2019-11-27 19:13:27+00:00,False,"Kuala Lumpur, Malaysia","https://t.co/UDvWetmUMn

#Biden's statement is clearly a deliberate escalation of tension

How does it help #Ukraine?

https://t.co/lO023mBUpC

It seems that helping #Ukraine has never been part of the ""America is back"" agenda

#UkraineWar #Russia #RussiaUkraineWar #NATO #Truth","[0, 278]",0,en,2,2022-03-26 23:52:26+00:00,nan,0,0
851,1186,momfor_,476,474,2014-05-02 17:24:56+00:00,False,"Ellicott City, MD","RT @barnes_law: Predict your enemy wants something he doesn't want. When he doesn't get what he never wanted, declare victory. Watch for th…","[0, 140]",0,en,139,2022-03-26 23:51:47+00:00,predict enemy wants something want get never wanted declare victory watch th,0,0
852,1188,oldnickels,963,3770,2020-03-30 01:21:04+00:00,False,,"Fighting in #Mariupol. #Chechen servicemen use a Soviet 30mm automatic grenade launcher on an AGS-17 ""Flame"" machine gun. #UkraineWar #RussiaUkraineWar https://t.co/9gBgruXRnO","[0, 151]",0,en,3,2022-03-26 23:51:41+00:00,fighting mariupol chechen servicemen use soviet mm automatic grenade launcher ags flame machine gun ukrainewar russiaukrainewar,0,0
853,1189,NotaBene07,93,674,2022-03-01 23:25:15+00:00,False,USA,RT @Con_Affetto5: #Twitter has suspended 4 peaceful resistance #Anonymous accounts in a 24 hour period @OpsAn0n @Technotna @ivyanonymiss001…,"[0, 140]",0,en,22,2022-03-26 23:51:03+00:00,twitter suspended peaceful resistance anonymous accounts hour period,0,0
854,1190,good_dog_rex,9,72,2022-03-09 20:29:37+00:00,False,,@kaitlancollins Give Ukraine weapons we ask for and you won't have to deal with our refugees. We don't want to be one. #HelpUkraineWin #StandWithUkraine #StopRussia #RussiaUkraineWar,"[16, 182]",0,en,0,2022-03-26 23:50:45+00:00,give ukraine weapons ask deal refugees want one helpukrainewin standwithukraine stoprussia russiaukrainewar,0,0
855,1191,ridehard2020,823,755,2015-11-09 03:43:03+00:00,False,"Florida, USA","RT @AmThoughtLeader: ""The left, they always have to have a crusade or crisis that will allow a suspension in civil liberties or…the give-&amp;-…","[0, 144]",0,en,58,2022-03-26 23:50:35+00:00,left always crusade crisis allow suspension civil liberties orthe giveamp,0,0
856,1193,MediaWest,992,3778,2008-07-23 02:53:40+00:00,False,"CrummyWood, California","#Ukraine #UkraineRussiaWar #UkraineWar #Kiev #Kyiv #Russia #RussiaUkraineWar #cyberwar #cybersecurity #nato #wwIII #КИЇВ

🇺🇦🇺🇦🇺🇦🇺🇦ПТН ПНХ🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/KESEOJyubm","[0, 145]",0,ru,0,2022-03-26 23:49:39+00:00,ukraine ukrainerussiawar ukrainewar kiev kyiv russia russiaukrainewar cyberwar cybersecurity nato wwiii,0,1
857,1194,oldnickels,963,3770,2020-03-30 01:21:04+00:00,False,,"Spotted over #Kirillovka, south of #Melitopol, very low  multipurpose #Russian helicopters #RussiaUkraineWar #Ukraine https://t.co/nLLeujeGrI","[0, 117]",0,en,1,2022-03-26 23:49:07+00:00,spotted kirillovka south melitopol low multipurpose russian helicopters russiaukrainewar ukraine,0,0
858,1195,KlymkoNataliya,532,2142,2016-02-23 17:19:11+00:00,False,"London, England","RT @EuromaidanPR: There are injured among civilians in Lviv, city major Sadovyi | EMPR #RussiaUkraineWar","[0, 104]",0,en,29,2022-03-26 23:49:07+00:00,injured among civilians lviv city major sadovyi empr russiaukrainewar,0,0
859,1196,McnabbTeddy,4401,3332,2011-07-18 15:27:00+00:00,False,,"‘Crippling’ sanctions could be lifted if Russia withdraws from Ukraine, says Liz Truss https://t.co/LFLcnLdhi7  that is #London, summed up, pathetic !  #RussiaUkraineWar","[0, 169]",0,en,0,2022-03-26 23:48:19+00:00,crippling sanctions could lifted russia withdraws ukraine says liz truss,0,0
860,1197,Cal4evr,16,1,2019-02-16 02:50:33+00:00,False,San Francisco,"RT @EmmettLesterSan: Ukrainian artillery literally rains down on Russian positions in the forest.
Combat footage.
#Ukraine #RussiaUkraineWa…","[0, 140]",0,en,12,2022-03-26 23:48:03+00:00,ukrainian artillery literally rains russian positions forest combat footage ukraine russiaukrainewa,0,0
861,1198,AlbertoValdyev,203,1136,2010-12-17 00:29:44+00:00,False,"Pacific Ocean Coast, Guatemala","RT @DenisRogatyuk: By promoting a US-led regime change operation, Biden has just given Putin all the ammunition he needed to completely pur…","[0, 140]",0,en,11,2022-03-26 23:47:35+00:00,promoting usled regime change operation biden given putin ammunition needed completely pur,0,0
862,1199,WolfWoden,91,902,2009-06-16 23:00:04+00:00,False,,#Rusia #RussiaInvadedUkraine #Russia #RussiaUkraineWar #Ukraine #UkraineUnderAttack #Ukrainian #PutinWarCrimes #Putin #PutinHitler #Bielorrusia https://t.co/t4YQ4uTOF0,"[0, 143]",0,und,0,2022-03-26 23:47:26+00:00,rusia russiainvadedukraine russia russiaukrainewar ukraine ukraineunderattack ukrainian putinwarcrimes putin putinhitler bielorrusia,0,0
863,1200,pipp100,908,373,2012-04-12 11:12:00+00:00,False,,"RT @OlenaIvantsiv: 11-year-old Milena from #Mariupol should have been featured on @CNN, @Telegraph celebrating her achievements in gymnasti…","[0, 140]",0,en,24,2022-03-26 23:45:14+00:00,yearold milena mariupol featured celebrating achievements gymnasti,1,1
864,1201,1jasliz,2964,3752,2016-04-24 20:03:35+00:00,False,USA 🇺🇸,"RT @EuromaidanPR: The convoy, which includes more than 4,000 of #Mariupol residents, successfully escaped the war zone and is moving throug…","[0, 140]",0,en,43,2022-03-26 23:44:41+00:00,convoy includes mariupol residents successfully escaped war zone moving throug,0,1
865,1204,JeanieHorine,7860,8422,2011-05-27 13:43:34+00:00,False,,"RT @EuromaidanPR: The head of the #Mykolayiv Regional State Administration, Vitaliy Kim, has just officially announced that there are no lo…","[0, 140]",0,en,63,2022-03-26 23:43:10+00:00,head mykolayiv regional state administration vitaliy kim officially announced lo,0,1
866,1205,Argillano,311,283,2013-01-19 19:05:02+00:00,False,Latium vetus,"RT @EuromaidanPR: Russia – Ukraine war: Digest of attacks as of March 26, 2022 | EMPR https://t.co/5xtyzn41E2 #RussiaUkraineWar https://t.c…","[0, 140]",0,en,20,2022-03-26 23:43:04+00:00,russia ukraine war digest attacks march empr,0,0
867,1206,silviosarzibra3,44,363,2017-12-14 20:00:59+00:00,False,,"Stop the War
#RussiaUkraineWar  #UkraineRussianWar https://t.co/elJhdertve","[0, 50]",1,en,0,2022-03-26 23:42:35+00:00,stop war russiaukrainewar ukrainerussianwar,0,1
868,1208,kimber_1971,22,89,2018-09-26 01:54:37+00:00,False,"Kingston, Ontario","RT @EuromaidanPR: In Volyn, the Armed forces of Ukraine shot down 3 missiles which have been launched from the territory of Belarus | EMPR…","[0, 139]",0,en,46,2022-03-26 23:41:53+00:00,volyn armed forces ukraine shot missiles launched territory belarus empr,0,0
869,1209,Argillano,311,283,2013-01-19 19:05:02+00:00,False,Latium vetus,"RT @EuromaidanPR: More of #Russian equipment and ammo is heading towards #Ukraine from #Belarus to empower another advance to #Kyiv
#Russia…","[0, 140]",0,en,30,2022-03-26 23:41:30+00:00,russian equipment ammo heading towards ukraine belarus empower another advance kyiv russia,0,1
870,1210,newage_gods,554,540,2022-02-02 09:08:34+00:00,False,USA & Singapore,"#NFTs &amp; #war News🚨#Ukraine 🇺🇦launched an NFT collection to fund its military 🪖called Meta History Museum of War on #ETH &amp; #PolygonNFT, documenting the history of #Russian invasion 
.
#RussiaUkraineWar #NFTCommunity #nftcollector #NFTshill #Blockchain https://t.co/xeseT0AQmK","[0, 258]",1,en,0,2022-03-26 23:41:00+00:00,nfts amp war newsukraine launched nft collection fund military called meta history museum war eth amp polygonnft documenting history russian invasion russiaukrainewar nftcommunity nftcollector nftshill blockchain,0,1
871,1212,Argillano,311,283,2013-01-19 19:05:02+00:00,False,Latium vetus,"RT @EuromaidanPR: Meanwhile, it seems that the assault on the #Kharkiv region in #Ukraine continues.

So is #RussiaUkraineWar","[0, 125]",0,en,12,2022-03-26 23:40:50+00:00,meanwhile seems assault kharkiv region ukraine continues russiaukrainewar,0,0
872,1213,SamLowry60,1760,3027,2017-09-25 08:18:26+00:00,False,United Kingdom,"RT @thekenyatimes: Ukraine captures one of Russia's most prized possessions, the Krasukha-4, an advanced electronic warfare systems, which…","[0, 139]",0,en,27,2022-03-26 23:40:43+00:00,ukraine captures one russias prized possessions krasukha advanced electronic warfare systems,0,0
873,1214,rootsmessenger,1983,4991,2009-09-10 04:03:33+00:00,False,"Hamburg, Germany","RT @I_Katchanovski: Biden corroborates my finding about US policy reg #RussiaUkraineWar: ""He warned that Putin’s invasion of Ukraine threat…","[0, 140]",0,en,9,2022-03-26 23:40:08+00:00,biden corroborates finding us policy reg russiaukrainewar warned putins invasion ukraine threat,0,0
